q1,q2,q3,q4,q5,q6,q7,q29,q58,q65,q67,weight,stratum,psu
7,1,4,2,E,1.6,58.97,1,1,1,,0.5757,211,472861
7,1,4,2,E,1.65,58.97,1,3,1,,0.5757,211,472861
7,1,4,2,E,,,1,1,1,,0.5757,211,472861
7,2,4,2,E,1.73,88.45,1,2,1,,0.5073,211,472861
7,2,4,2,E,,,1,1,3,,0.5073,211,472861
7,2,4,2,E,1.88,102.51,1,7,1,,0.5073,211,472861
3,1,1,2,B,1.57,45.81,1,1,1,,0.1069,211,472861
3,1,1,2,E,,,1,1,1,,0.2872,211,472861
3,1,1,2,E,1.7,50.8,1,1,1,,0.2872,211,472861
3,2,1,2,A,1.78,113.4,1,2,1,,0.0757,211,472861
4,1,1,2,E,1.6,54.43,1,1,1,,0.2872,211,472861
4,1,1,2,A,,,1,1,1,,0.0805,211,472861
4,1,1,2,E,1.52,40.82,1,1,1,,0.2872,211,472861
4,1,1,2,E,1.6,62.6,1,1,1,,0.2872,211,472861
4,1,1,2,E,1.65,106.6,1,1,2,,0.2872,211,472861
4,1,1,2,E,1.65,67.59,1,,,,0.2872,211,472861
4,2,1,2,E,1.73,97.07,1,1,,,0.3568,211,472861
4,2,1,2,E,1.7,62.14,1,1,1,,0.3568,211,472861
4,2,2,1,E,1.75,100.25,1,,1,,0.5995,211,472861
6,1,4,2,E,1.68,54.43,1,1,1,,0.5757,211,472861
6,1,4,2,E,1.68,58.97,1,2,1,,0.5757,211,472861
6,2,4,1,C,1.78,77.11,1,2,,,0.4044,211,472861
6,2,4,2,E,1.8,82.56,1,1,1,,0.5073,211,472861
6,2,4,2,E,1.9,81.65,1,1,1,,0.5073,211,472861
6,2,4,2,E,1.7,49.9,1,2,1,,0.5073,211,472861
7,,4,2,E,,,1,1,2,,0.5073,211,472861
7,1,4,2,E,1.7,50.8,1,5,1,,0.5757,211,472861
7,1,4,2,E,1.57,52.16,1,3,1,,0.5757,211,472861
7,1,4,2,E,1.6,58.97,1,1,3,,0.5757,211,472861
7,1,4,2,E,1.78,52.16,1,,1,,0.5757,211,472861
7,2,4,2,B,1.65,56.7,1,2,1,,0.3184,211,472861
7,2,4,2,E,1.75,95.26,1,1,1,,0.5073,211,472861
7,2,4,2,E,1.78,72.58,1,2,1,,0.5073,211,472861
7,2,4,2,A,1.85,74.84,3,7,1,,0.241,211,472861
7,2,4,2,E,1.88,121.56,1,1,1,,0.5073,211,472861
5,2,3,2,E,1.8,73.48,1,2,1,,0.7693,211,472861
5,2,4,2,E,1.57,54.43,1,7,2,,0.5073,211,472861
6,1,3,2,E,1.63,56.7,1,2,1,,0.7065,211,472861
6,1,3,2,E,1.68,63.5,3,2,1,,0.7065,211,472861
6,1,3,2,B  E,1.75,70.31,1,1,1,,0.3505,211,472861
6,1,3,2,E,1.68,56.7,1,2,1,,0.7065,211,472861
6,2,4,2,E,1.78,70.31,1,5,1,,0.5073,211,472861
5,2,3,2,E,1.9,74.84,3,2,1,,0.7693,211,472861
5,2,3,2,E,1.68,62.6,1,1,1,,0.7693,211,472861
6,1,4,1,E,1.55,49.9,2,4,1,,0.8711,211,472861
6,1,4,2,E,1.8,54.43,1,3,1,,0.5757,211,472861
6,1,4,2,E,1.6,58.06,1,3,1,,0.5757,211,472861
6,1,4,2,E,1.57,47.17,1,3,1,,0.5757,211,472861
6,1,4,2,E,,,1,,1,,0.5757,211,472861
6,2,4,1,E,,,1,4,2,,0.4044,211,472861
7,1,4,2,E,1.6,58.97,1,2,1,,0.5757,211,472861
7,2,4,1,E,1.73,63.5,1,,1,,0.4044,211,472861
7,2,4,2,E,1.8,120.2,1,1,1,,0.5073,211,472861
7,2,4,2,E,1.83,77.11,1,4,1,,0.5073,211,472861
7,2,4,2,E,1.88,72.58,1,2,1,,0.5073,211,472861
7,2,4,2,E,1.75,78.02,1,,1,,0.5073,211,472861
4,1,2,1,E,1.63,47.63,1,1,1,,0.4224,211,472861
4,1,2,2,E,1.73,54.43,1,2,1,,0.4214,211,472861
4,1,2,2,E,1.65,61.24,1,1,1,,0.4214,211,472861
4,1,2,2,E,1.65,63.5,1,1,1,,0.4214,211,472861
4,2,2,2,E,1.8,52.16,1,1,1,,0.5345,211,472861
5,,2,2,,,,1,7,4,,0.5345,211,472861
5,1,2,1,D,,,5,,2,,0.4224,211,472861
5,1,2,2,E,1.73,64.86,1,1,1,,0.4214,211,472861
5,1,2,2,B  E,1.55,47.17,1,2,1,,0.4214,211,472861
5,1,2,2,E,1.78,57.61,1,1,1,,0.4214,211,472861
5,1,2,2,E,1.55,58.97,1,1,1,,0.4214,211,472861
5,1,2,2,E,1.57,56.7,1,1,1,,0.4214,211,472861
5,2,2,1,B,,,1,,1,,0.5995,211,472861
5,2,2,2,C,1.88,74.84,3,3,1,,0.5371,211,472861
4,1,2,2,E,1.63,52.16,1,1,1,,0.4214,211,472861
4,1,2,2,E,1.78,68.04,1,1,1,,0.4214,211,472861
4,2,2,1,E,1.7,56.7,1,1,1,,0.5995,211,472861
4,2,2,2,E,1.75,58.97,1,,1,,0.5345,211,472861
5,1,2,2,E,1.6,63.5,1,1,1,,0.4214,211,472861
5,1,2,2,E,1.52,48.54,1,1,1,,0.4214,211,472861
5,2,2,2,E,1.68,54.43,1,1,1,,0.5345,211,472861
5,2,3,1,E,1.78,92.08,,1,1,,0.6584,211,472861
5,2,3,2,E,1.83,58.97,1,1,1,,0.7693,211,472861
6,1,3,2,E,1.55,48.99,1,1,1,,0.7065,211,472861
6,2,4,1,,1.85,63.5,1,2,1,,0.4044,211,472861
6,2,4,2,E,1.7,73.48,1,7,1,,0.5073,211,472861
4,1,2,2,E,1.73,54.43,1,1,1,,0.4214,211,472861
5,1,2,2,E,1.78,74.84,1,1,1,,0.4214,211,472861
5,1,3,2,E,1.6,50.8,2,1,1,,0.7065,211,472861
5,2,3,2,E,1.78,64.41,1,,1,,0.7693,211,472861
5,2,3,2,E,1.83,70.31,1,1,1,,0.7693,211,472861
5,2,3,2,E,1.88,79.38,1,2,1,,0.7693,211,472861
6,1,3,2,E,1.73,63.5,1,1,1,,0.7065,211,472861
6,1,3,2,E,1.73,63.5,1,1,1,,0.7065,211,472861
6,1,3,2,E,1.73,63.5,1,1,1,,0.7065,211,472861
6,2,3,2,E,1.83,70.31,1,1,1,,0.7693,211,472861
6,2,3,2,E,1.73,61.24,1,1,1,,0.7693,211,472861
4,1,2,1,E,1.55,44.45,2,7,1,,0.4224,211,472861
4,2,2,2,E,1.68,72.12,1,,,,0.5345,211,472861
4,2,2,2,E,1.85,97.52,2,4,2,,0.5345,211,472861
5,1,2,2,E,1.7,61.24,1,3,1,,0.4214,211,472861
5,1,2,2,E,1.73,65.77,1,,,,0.4214,211,472861
5,1,2,2,E,1.6,48.54,1,1,1,,0.4214,211,472861
5,1,2,2,E,1.68,49.9,2,7,1,,0.4214,211,472861
5,1,2,2,E,,,1,1,1,,0.4214,211,472861
5,2,2,2,E,,,1,3,1,,0.5345,211,472861
4,,,1,A,,,,6,4,,0.4044,211,472861
4,1,,2,E,,,1,1,1,,0.7065,211,472861
4,1,1,2,E,1.63,83.92,3,1,2,,0.2872,211,472861
4,1,2,2,E,1.52,54.43,1,1,1,,0.4214,211,472861
4,1,2,2,E,,,1,1,1,,0.4214,211,472861
4,2,2,2,B  E,1.75,129.28,1,1,1,,0.1811,211,472861
5,2,2,2,E,1.7,65.77,1,1,1,,0.5345,211,472861
5,2,2,2,E,,,1,1,1,,0.5345,211,472861
3,1,1,2,E,1.68,54.43,1,1,1,,0.2872,211,472861
3,1,1,2,E,1.6,77.11,,1,1,,0.2872,211,472861
3,2,1,2,E,1.65,61.24,,1,1,,0.3568,211,472861
3,2,1,2,E,1.65,54.43,1,2,1,,0.3568,211,472861
3,2,1,2,E,1.7,68.95,1,1,1,,0.3568,211,472861
3,2,1,2,A,1.73,95.26,1,1,1,,0.0757,211,472861
4,1,,2,E,1.6,47.63,,1,1,,0.5757,211,472861
4,1,1,2,E,1.63,69.4,1,1,1,,0.2872,211,472861
4,1,1,2,E,1.55,54.43,1,1,1,,0.2872,211,472861
4,1,1,2,E,,,1,1,3,,0.2872,211,472861
4,1,1,2,E,1.52,43.55,1,2,1,,0.2872,211,472861
4,1,1,2,E,1.55,55.34,2,2,1,,0.2872,211,472861
4,1,1,2,E,1.6,62.14,1,1,1,,0.2872,211,472861
4,2,1,2,C,1.83,76.2,1,1,1,,0.3381,211,472861
3,1,1,2,E,1.63,53.07,1,1,1,,0.2872,211,472861
3,1,1,2,E,1.73,84.37,1,1,1,,0.2872,211,472861
3,2,1,2,E,1.6,42.18,1,,1,,0.3568,211,472861
3,2,1,2,E,1.88,86.18,1,4,1,,0.3568,211,472861
3,2,1,2,A   E,1.63,60.78,1,1,1,,0.0757,211,472861
4,1,1,1,E,1.6,48.08,1,1,1,,0.2494,211,472861
4,1,1,1,D,1.63,52.62,1,1,1,,0.2494,211,472861
4,1,1,2,E,1.63,58.97,1,2,1,,0.2872,211,472861
4,1,1,2,E,1.68,56.7,1,1,1,,0.2872,211,472861
4,1,1,2,E,1.6,68.04,1,2,1,,0.2872,211,472861
4,2,1,2,E,1.8,116.58,1,1,1,,0.3568,211,472861
4,2,1,2,E,1.85,79.38,1,1,1,,0.3568,211,472861
6,1,4,2,E,1.7,56.7,1,2,1,,0.5757,211,472861
6,1,4,2,E,1.68,52.16,1,3,1,,0.5757,211,472861
6,2,4,2,E,1.83,79.38,1,2,1,,0.5073,211,472861
7,1,4,2,E,1.65,58.97,1,3,1,,0.5757,211,472861
7,1,4,2,E,1.57,79.38,1,3,1,,0.5757,211,472861
7,1,4,2,E,1.65,56.7,3,6,1,,0.5757,211,472861
7,2,4,1,E,1.78,74.84,1,1,1,,0.4044,211,472861
7,2,4,2,E,1.75,70.31,1,2,1,,0.5073,211,472861
7,2,4,2,E,1.88,72.58,2,,1,,0.5073,211,472861
7,2,4,2,C,1.9,85.73,1,7,1,,0.409,211,472861
7,2,4,2,E,1.83,83.92,1,3,1,,0.5073,211,472861
7,2,4,2,E,1.73,65.77,1,2,1,,0.5073,211,472861
,,,2,,,,1,1,1,,0.1811,211,472861
3,1,1,2,E,1.68,54.43,1,1,1,,0.2872,211,472861
3,1,1,2,E,1.68,63.96,1,1,1,,0.2872,211,472861
3,1,1,2,E,1.65,56.7,1,1,1,,0.2872,211,472861
3,1,1,2,E,1.57,56.7,1,1,1,,0.2872,211,472861
3,2,1,2,E,1.7,50.35,1,1,1,,0.3568,211,472861
3,2,1,2,E,1.6,49.9,1,1,1,,0.3568,211,472861
3,2,1,2,E,1.9,79.38,1,1,1,,0.3568,211,472861
3,2,1,2,E,1.78,72.58,1,1,1,,0.3568,211,472861
3,2,1,2,E,1.78,60.33,1,1,1,,0.3568,211,472861
4,1,1,2,E,1.68,63.5,1,1,1,,0.2872,211,472861
4,1,1,2,E,1.65,61.24,1,1,1,,0.2872,211,472861
4,1,1,2,B,1.8,86.18,1,1,1,,0.1069,211,472861
4,1,1,2,E,1.63,60.78,1,1,1,,0.2872,211,472861
4,1,1,2,C E,1.65,79.38,1,1,1,,0.2632,211,472861
4,1,1,2,E,1.63,44.91,1,1,1,,0.2872,211,472861
4,2,1,2,E,1.73,58.51,1,1,1,,0.3568,211,472861
4,2,1,2,E,1.78,57.61,1,1,1,,0.3568,211,472861
4,1,2,2,E,1.68,56.7,1,1,1,,0.4214,211,472861
4,2,2,2,E,1.73,74.84,1,1,1,,0.5345,211,472861
5,1,2,2,E,,,1,1,1,,0.4214,211,472861
5,1,2,2,E,,,1,1,1,,0.4214,211,472861
5,1,2,2,E,1.73,60.78,2,1,1,,0.4214,211,472861
5,1,2,2,E,,,2,7,1,,0.4214,211,472861
5,2,2,2,E,1.83,74.84,1,1,1,,0.5345,211,472861
5,2,2,2,E,1.88,79.38,,,1,,0.5345,211,472861
5,2,2,2,E,1.83,72.58,1,2,1,,0.5345,211,472861
5,2,2,2,E,,,1,1,1,,0.5345,211,472861
5,2,2,2,E,1.7,70.31,1,1,1,,0.5345,211,472861
4,2,1,2,A,1.8,81.65,1,1,1,,0.0757,211,472861
5,1,3,2,E,1.55,47.63,3,3,3,,0.7065,211,472861
5,1,3,2,E,1.73,103.42,2,1,2,,0.7065,211,472861
5,2,3,2,E,1.73,57.61,,3,1,,0.7693,211,472861
6,2,3,2,E,1.8,65.77,1,3,1,,0.7693,211,472861
7,1,4,2,E,1.65,45.81,1,2,1,,0.5757,211,472861
1,2,4,1,A,,,1,,2,2,0.7578,201,543117
7,1,4,2,E,1.65,49.9,1,,1,2,1.0208,201,543117
7,1,4,2,E,1.68,54.43,1,,1,1,1.0208,201,543117
6,1,4,2,E,1.63,56.7,2,,1,2,1.0208,201,543117
7,1,4,2,E,1.63,56.7,1,,1,4,1.0208,201,543117
6,2,4,2,E,1.78,58.97,1,,1,2,0.9507,201,543117
7,2,4,2,C,1.7,61.24,1,,1,3,0.7664,201,543117
6,1,4,2,E,1.73,61.24,1,,1,3,1.0208,201,543117
7,1,4,2,E,1.78,61.24,1,,1,4,1.0208,201,543117
6,1,4,1,E,1.7,63.5,1,,1,2,1.5446,201,543117
7,2,4,2,E,1.96,63.5,2,,2,2,0.9507,201,543117
7,2,4,2,E,1.78,68.04,1,,1,2,0.9507,201,543117
6,2,4,2,E,1.88,73.48,1,,1,2,0.9507,201,543117
7,1,4,2,E,1.73,77.11,1,,1,1,1.0208,201,543117
7,2,4,2,E,1.83,86.18,1,,1,1,0.9507,201,543117
6,2,4,2,E,1.8,90.72,1,,1,3,0.9507,201,543117
7,2,4,2,E,1.7,99.79,1,,2,1,0.9507,201,543117
7,1,4,2,E,1.8,111.13,2,,1,1,1.0208,201,543117
6,2,4,2,E,1.88,122.47,1,,2,1,0.9507,201,543117
7,2,4,1,E,1.88,124.74,1,,1,1,0.7578,201,543117
5,1,3,2,B  E,1.6,47.63,3,,3,2,0.1283,201,543117
5,1,3,2,E,1.68,49.9,1,,1,4,0.2586,201,543117
6,1,3,1,E,1.52,52.62,1,,1,1,0.25,201,543117
5,1,3,2,E,1.73,54.43,1,,1,4,0.2586,201,543117
6,1,3,2,E,1.6,58.06,1,,1,3,0.2586,201,543117
6,1,3,2,E,1.65,58.97,1,,1,3,0.2586,201,543117
6,2,3,2,E,1.75,61.24,1,,1,3,0.3704,201,543117
5,1,3,2,A   E,1.8,61.24,1,,2,2,0.0825,201,543117
5,1,3,2,E,,,1,,1,3,0.2586,201,543117
5,2,3,2,E,1.8,64.86,1,,1,2,0.3704,201,543117
5,2,3,2,E,1.85,65.77,1,,1,2,0.3704,201,543117
5,1,3,2,E,1.63,70.31,1,,1,4,0.2586,201,543117
6,1,3,2,E,1.65,70.31,1,,1,1,0.2586,201,543117
6,2,3,2,E,1.75,70.31,1,,1,2,0.3704,201,543117
5,1,3,2,E,1.65,70.76,2,,1,1,0.2586,201,543117
6,2,3,2,E,1.8,72.58,1,,1,3,0.3704,201,543117
5,1,3,2,E,1.7,74.84,1,,1,4,0.2586,201,543117
6,2,3,2,E,1.8,75.75,1,,1,2,0.3704,201,543117
6,2,3,2,E,1.88,76.2,1,,1,4,0.3704,201,543117
6,1,3,2,E,1.55,76.66,3,,1,1,0.2586,201,543117
6,2,3,2,E,1.83,77.11,1,,1,2,0.3704,201,543117
5,2,3,2,E,1.83,78.47,1,,1,4,0.3704,201,543117
5,2,3,2,E,1.78,79.38,1,,4,1,0.3704,201,543117
5,2,3,2,E,1.78,79.38,1,,1,2,0.3704,201,543117
6,2,3,2,E,1.8,79.38,1,,1,3,0.3704,201,543117
5,2,3,2,E,1.85,79.38,1,,1,4,0.3704,201,543117
5,1,3,2,E,1.68,81.65,1,,1,1,0.2586,201,543117
6,2,3,2,E,1.88,90.72,1,,1,2,0.3704,201,543117
5,2,3,2,E,1.83,106.6,1,,1,2,0.3704,201,543117
5,2,3,2,E,1.75,113.4,1,,1,1,0.3704,201,543117
6,2,3,2,A   E,1.9,113.4,1,,1,4,0.0883,201,543117
5,1,3,2,C E,1.65,49.9,1,,1,2,0.2586,201,543117
5,1,3,2,E,1.7,49.9,1,,1,3,0.2586,201,543117
5,1,3,2,E,1.57,50.8,1,,1,3,0.2586,201,543117
6,1,3,2,E,1.55,52.16,1,,1,1,0.2586,201,543117
5,1,3,2,E,1.75,53.52,1,,1,1,0.2586,201,543117
6,1,3,2,E,1.6,54.43,1,,1,4,0.2586,201,543117
5,1,3,2,E,1.6,54.43,2,,1,1,0.2586,201,543117
5,2,3,2,E,1.68,54.43,1,,2,2,0.3704,201,543117
6,1,3,1,E,1.65,57.15,1,,1,1,0.25,201,543117
5,2,3,2,E,1.65,58.97,1,,2,1,0.3704,201,543117
5,2,3,2,E,1.85,58.97,1,,1,2,0.3704,201,543117
5,1,3,2,E,1.68,60.78,1,,1,3,0.2586,201,543117
5,1,3,2,E,1.73,61.24,1,,1,1,0.2586,201,543117
5,1,3,2,E,1.65,63.5,2,,1,1,0.2586,201,543117
6,1,3,2,E,1.55,65.77,1,,1,3,0.2586,201,543117
5,2,3,2,B,1.73,65.77,1,,1,4,0.1238,201,543117
6,1,3,2,E,1.7,68.04,1,,1,1,0.2586,201,543117
6,2,3,2,E,1.78,68.95,1,,1,1,0.3704,201,543117
5,1,3,2,E,1.7,72.58,1,,1,1,0.2586,201,543117
6,1,3,2,E,1.73,72.58,1,,1,1,0.2586,201,543117
6,2,3,2,E,1.83,77.11,1,,1,1,0.3704,201,543117
6,2,3,2,E,1.75,80.74,1,,1,1,0.3704,201,543117
5,1,2,2,D,1.5,40.37,1,,1,2,0.4135,201,543117
4,1,2,2,A   E,1.57,46.72,1,,1,4,0.4206,201,543117
5,2,2,2,E,1.65,48.99,1,,1,3,0.8695,201,543117
5,1,2,2,E,1.7,54.43,1,,1,4,1.5389,201,543117
4,1,2,2,E,1.63,55.79,1,,1,1,1.5389,201,543117
5,1,2,2,A   E,1.68,56.25,3,,1,4,0.4206,201,543117
4,1,2,2,E,1.63,58.97,1,,1,1,1.5389,201,543117
5,2,2,2,E,1.78,61.24,1,,1,3,0.8695,201,543117
5,1,2,2,E,1.65,61.69,1,,1,4,1.5389,201,543117
4,2,2,2,E,1.75,65.77,1,,1,2,0.8695,201,543117
6,1,3,2,A,1.75,68.04,1,,1,1,0.0825,201,543117
5,2,2,2,C,,,5,,2,4,0.8737,201,543117
5,2,2,2,E,1.65,77.11,1,,1,1,0.8695,201,543117
5,2,2,2,E,1.9,77.11,1,,1,2,0.8695,201,543117
5,2,2,2,E,1.9,79.38,1,,1,2,0.8695,201,543117
4,2,2,2,E,1.8,80.29,1,,1,3,0.8695,201,543117
5,2,2,2,E,1.78,83.92,1,,1,1,0.8695,201,543117
5,2,2,2,C,,,1,,1,3,0.8737,201,543117
4,2,2,2,E,1.85,127.01,1,,1,3,0.8695,201,543117
3,1,1,2,E,,,1,,1,1,0.7101,201,543117
4,2,1,2,E,,,1,,1,1,1.5172,201,543117
3,2,1,2,E,1.5,44,1,,1,1,1.5172,201,543117
3,1,1,2,E,1.57,45.36,1,,1,3,0.7101,201,543117
4,1,1,2,E,1.73,45.36,1,,1,1,0.7101,201,543117
4,1,1,2,E,1.68,48.99,1,,1,2,0.7101,201,543117
3,2,1,2,E,1.7,52.62,1,,1,3,1.5172,201,543117
4,1,1,2,E,1.8,53.98,1,,1,4,0.7101,201,543117
3,1,1,2,E,1.65,54.43,1,,1,4,0.7101,201,543117
3,2,1,2,E,1.68,54.43,1,,2,4,1.5172,201,543117
4,1,1,2,E,1.6,55.34,1,,1,4,0.7101,201,543117
4,1,1,2,E,1.63,55.34,1,,1,4,0.7101,201,543117
3,1,1,2,E,1.73,56.7,1,,1,2,0.7101,201,543117
3,1,1,2,E,1.68,58.97,1,,1,4,0.7101,201,543117
4,1,1,2,E,1.7,58.97,1,,1,1,0.7101,201,543117
4,1,1,2,E,1.65,61.24,1,,1,1,0.7101,201,543117
4,1,1,2,E,1.57,68.04,1,,1,1,0.7101,201,543117
4,2,1,2,E,1.78,68.04,1,,1,2,1.5172,201,543117
4,2,1,2,E,1.68,71.67,1,,3,1,1.5172,201,543117
4,1,1,2,E,1.63,81.65,1,,1,1,0.7101,201,543117
4,2,1,2,E,1.75,84.37,1,,1,1,1.5172,201,543117
7,1,4,2,E,,,1,,1,1,3.0762,201,543117
7,1,4,2,E,1.7,68.04,1,,3,1,3.0762,201,543117
6,1,4,2,C,1.7,70.31,1,,1,1,3.3455,201,543117
7,2,4,2,E,1.78,72.58,1,,1,2,3.5017,201,543117
7,2,4,2,E,1.75,76.2,1,,1,4,3.5017,201,543117
7,2,4,2,E,1.9,77.11,1,,1,2,3.5017,201,543117
7,1,4,2,E,1.63,79.38,1,,1,1,3.0762,201,543117
6,2,4,2,E,1.83,79.38,1,,1,1,3.5017,201,543117
6,2,4,2,E,1.83,79.38,5,,2,4,3.5017,201,543117
7,2,4,2,E,1.8,87.54,1,,1,3,3.5017,201,543117
7,1,4,2,E,1.6,54.43,1,,1,3,3.0762,201,543117
7,1,4,2,,1.65,90.72,1,,1,1,3.3455,201,543117
5,1,3,2,E,1.6,52.16,1,,1,3,3.7522,201,543117
5,1,3,2,E,1.63,56.7,1,,1,1,3.7522,201,543117
5,2,3,2,C,1.8,57.15,1,,1,4,3.5363,201,543117
5,1,3,2,E,1.73,64.86,1,,1,3,3.7522,201,543117
6,2,3,2,E,1.8,94.8,1,,1,4,3.8405,201,543117
6,2,3,2,E,1.93,97.52,1,,1,2,3.8405,201,543117
6,1,3,2,E,1.73,104.33,1,,1,1,3.7522,201,543117
5,1,2,2,E,1.63,54.43,1,,1,1,2.5244,201,543117
5,2,2,2,E,1.73,56.7,1,,1,3,1.8339,201,543117
5,2,2,2,E,1.8,58.97,2,,1,4,1.8339,201,543117
4,2,2,2,E,1.78,63.5,1,,1,4,1.8339,201,543117
5,2,2,2,E,1.8,65.77,1,,1,1,1.8339,201,543117
5,2,2,2,E,1.75,70.31,1,,1,4,1.8339,201,543117
5,2,2,2,E,1.78,81.65,1,,1,2,1.8339,201,543117
5,1,2,2,E,1.88,83.92,1,,1,4,2.5244,201,543117
5,1,2,2,A,1.55,88.45,1,,1,4,0.6899,201,543117
4,2,2,1,E,1.68,92.08,1,,1,3,2.0568,201,543117
4,2,2,2,E,1.8,95.26,1,,1,1,1.8339,201,543117
5,2,2,2,E,1.9,106.6,1,,1,4,1.8339,201,543117
5,1,2,2,E,1.55,48.99,1,,1,3,2.5244,201,543117
4,1,2,2,E,1.63,52.16,1,,1,4,2.5244,201,543117
5,1,2,2,E,1.6,54.43,1,,1,3,2.5244,201,543117
5,1,2,2,E,1.73,61.24,1,,1,1,2.5244,201,543117
5,2,2,2,E,1.78,63.5,1,,1,2,1.8339,201,543117
4,1,2,2,E,1.75,72.58,3,,1,3,2.5244,201,543117
4,1,2,2,E,1.68,78.02,3,,1,1,2.5244,201,543117
5,2,2,2,E,1.85,81.65,1,,1,1,1.8339,201,543117
4,1,1,2,B DE,1.55,43.09,1,,1,4,1.0423,201,543117
3,1,1,1,,1.55,45.36,1,,1,4,2.4319,201,543117
3,1,1,2,E,1.6,47.17,1,,4,3,2.8007,201,543117
4,2,1,2,C,1.73,49.9,1,,1,2,3.3079,201,543117
3,2,1,2,E,1.68,53.52,1,,1,4,3.4907,201,543117
4,1,1,2,E,1.73,56.7,1,,1,2,2.8007,201,543117
3,1,1,2,A,1.75,58.97,1,,1,2,0.7853,201,543117
4,1,1,2,E,1.6,45.36,1,,1,4,2.8007,201,543117
3,2,1,2,E,1.7,50.35,1,,1,2,3.4907,201,543117
4,1,1,2,C E,1.7,62.6,1,,1,1,2.5672,201,543117
4,,1,2,E,,,1,,1,3,3.4907,201,543117
3,2,1,2,E,1.73,68.95,1,,1,1,3.4907,201,543117
4,2,1,2,E,1.85,68.95,1,,1,2,3.4907,201,543117
6,1,4,2,E,,,1,,1,,1.5202,300,544139
6,1,4,2,E,1.6,54.43,1,,1,4,1.5202,300,544139
6,2,4,2,E,1.85,86.18,1,,1,4,1.2442,300,544139
6,2,3,2,E,1.85,97.52,1,,1,1,1.5082,300,544139
5,2,3,2,E,1.88,124.74,1,,1,4,1.5082,300,544139
5,1,2,2,E,1.7,58.97,1,,1,3,0.5331,300,544139
4,2,2,2,A,1.78,60.33,1,,,2,0.0566,300,544139
5,2,2,2,E,1.7,61.24,1,,1,2,0.6893,300,544139
5,2,2,2,E,1.8,63.5,1,,1,2,0.6893,300,544139
4,2,2,2,E,,,1,,1,1,0.6893,300,544139
4,1,2,2,E,1.65,74.84,1,,1,4,0.5331,300,544139
5,2,2,2,E,1.83,86.18,1,,1,1,0.6893,300,544139
5,2,2,2,A   E,1.78,108.86,1,,,4,0.0566,300,544139
5,2,2,2,E,1.83,120.2,1,,1,1,0.6893,300,544139
6,1,2,1,E,,,1,,,3,1.1447,201,543117
5,1,2,1,E,1.57,47.63,1,,,4,1.1447,201,543117
4,2,2,2,E,1.75,52.16,1,,,4,1.014,201,543117
5,2,2,2,E,1.8,52.16,1,,,2,1.014,201,543117
5,1,2,2,E,,,1,,,2,1.142,201,543117
5,2,2,2,E,1.83,58.97,1,,,4,1.014,201,543117
5,1,2,1,,1.68,65.77,1,,,1,1.1447,201,543117
6,2,2,1,E,1.78,70.76,1,,,2,1.1372,201,543117
5,2,2,2,E,1.78,104.33,1,,,1,1.014,201,543117
5,1,2,1,E,1.63,105.69,1,,,1,1.1447,201,543117
5,2,2,1,E,1.9,110.68,5,,,4,1.1372,201,543117
5,2,2,2,E,1.65,56.7,1,,,3,1.014,201,543117
5,1,2,2,E,1.65,58.06,1,,,3,1.142,201,543117
4,2,2,2,E,1.9,60.33,1,,,2,1.014,201,543117
5,1,2,2,E,1.63,70.31,1,,,1,1.142,201,543117
5,1,2,2,E,1.75,70.31,1,,,1,1.142,201,543117
5,1,2,2,E,1.75,71.22,1,,,3,1.142,201,543117
5,2,2,2,E,1.9,79.38,1,,,2,1.014,201,543117
6,1,3,2,E,1.57,51.26,1,,,4,1.647,201,543117
6,1,3,2,E,1.6,52.16,1,,,4,1.647,201,543117
6,1,3,2,E,1.52,58.97,1,,,1,1.647,201,543117
6,1,3,2,E,1.63,60.78,1,,,1,1.647,201,543117
6,2,3,2,E,1.65,63.5,1,,,3,1.3484,201,543117
6,2,3,2,B  E,1.7,63.5,2,,,3,1.3484,201,543117
6,1,3,2,E,1.75,70.76,1,,,1,1.647,201,543117
6,2,3,2,E,1.75,72.58,1,,,1,1.3484,201,543117
6,2,3,2,E,1.78,77.11,1,,,2,1.3484,201,543117
6,2,3,2,E,1.83,77.11,1,,,2,1.3484,201,543117
5,2,3,2,E,1.93,90.72,1,,,4,1.3484,201,543117
5,2,3,2,E,1.83,99.79,2,,,1,1.3484,201,543117
3,2,1,2,B,,,1,,,1,0.5723,201,543117
5,1,1,2,E,1.57,42.18,1,,,3,1.816,201,543117
4,1,1,2,E,1.55,50.35,1,,,4,1.816,201,543117
5,2,1,1,E,1.68,58.97,1,,,2,2.3448,201,543117
4,1,1,2,E,1.75,65.77,1,,,1,1.816,201,543117
4,1,1,2,E,1.78,65.77,1,,,1,1.816,201,543117
5,2,1,1,C,1.5,70.31,1,,,1,2.3448,201,543117
4,2,1,2,E,1.88,77.11,1,,,1,1.94,201,543117
4,1,1,2,E,1.78,81.65,1,,,4,1.816,201,543117
3,2,1,2,E,1.8,97.07,1,,,3,1.94,201,543117
5,2,2,1,A C E,1.85,74.84,1,2,1,3,3.6324,300,572882
5,2,2,2,C,1.75,80.29,3,,4,,3.9575,300,572882
5,1,2,1,A,1.83,108.86,,,1,2,3.6828,300,572882
5,2,2,2,C E,1.73,61.24,1,2,1,2,3.7735,300,572882
7,1,4,2,E,1.6,47.63,1,4,1,3,4.0009,300,572882
